ТЭА R1A,ТЭА R1B,ТЭА/КК Р1А,ТЭА/КК Р1В,донор R1A,донор R1B,донор/КК Р1А,донор/КК З1В,нефрас R1A,нефрас R1B,ПП/нр Р1А,ПП/нр Р1В,водород R1A,водород R1B,Н2/ПП Р1А,Н2/ПП Р1В,пропилен R1A,пропилен R1B,К R1A,К R1B,давление R1A,давление R1B,Произв
28.13138075,28.0077383,0.142679316,0.134989782,3.938252538,3.918198603,0.01997439,0.018884666,5938.088843,5936.171545,1.052296808,1.052750762,0.25195962,0.183352019,4.03e-05,2.93e-05,6248.631934,6249.309119,197.165094,207.4804321,7.773791993,7.705595982,11134.83516
27.94654737,27.99741259,0.141434452,0.134909385,3.913158607,3.919840455,0.019804072,0.018888291,5938.145007,5935.923914,1.052407611,1.052589636,0.252850159,0.183536271,4.05e-05,2.94e-05,6249.348999,6248.091992,197.593634,207.5275391,7.755851591,7.730561185,11152.652
28.08534155,28.0123333,0.141829276,0.13495065,3.934390026,3.918598318,0.019868432,0.01887802,5933.594385,5937.325903,1.05307959,1.052424913,0.252727251,0.182943127,4.04e-05,2.93e-05,6248.547144,6248.589697,198.0221741,207.574646,7.796143413,7.725460088,11137.74699
27.79296179,27.99270258,0.140049694,0.13482548,3.891010225,3.919222468,0.019606935,0.018876743,5935.97334,5937.955603,1.052759661,1.052477361,0.251913805,0.181435193,4.03e-05,2.9e-05,6249.153284,6249.563843,198.4507141,207.6217529,7.834288383,7.714713562,11150.15497
28.22719507,28.00737982,0.142249409,0.134896252,3.951971155,3.91925149,0.019915743,0.018876894,5936.386853,5936.721997,1.052682572,1.052458919,0.249604923,0.179723217,3.99e-05,2.88e-05,6249.130981,6248.156018,198.4345337,207.6216309,7.828553784,7.696668291,11145.66452
27.76147642,27.99153557,0.139913854,0.134820018,3.887265813,3.918081212,0.019591261,0.018871268,5936.685449,5937.047363,1.052758897,1.052421032,0.247370689,0.177759152,3.96e-05,2.84e-05,6249.898425,6248.273511,198.4183533,207.6215088,7.816354358,7.674483323,11146.88642
27.98495331,28.0031991,0.141051647,0.134876274,3.917724276,3.918341154,0.019746378,0.018872531,5939.089392,5936.952014,1.052360887,1.05256084,0.245519314,0.176875094,3.93e-05,2.83e-05,6250.065381,6249.003198,198.4021729,207.6213867,7.799679768,7.66694839,11138.0157
28.14062119,28.01443233,0.141172152,0.135054314,3.939845872,3.921090764,0.019764898,0.018903122,5926.711548,5934.050134,1.054044929,1.053049676,0.244091705,0.176817597,3.91e-05,2.83e-05,6247.020251,6248.849573,199.335498,207.4308594,7.863838398,7.644695652,11137.88975
27.97739334,27.98587575,0.139699195,0.135040682,3.915518326,3.917611474,0.019551312,0.018903712,5936.124915,5938.222583,1.052884051,1.052377074,0.244031358,0.17693716,3.9e-05,2.83e-05,6250.051245,6249.249304,200.2688232,207.240332,7.976355803,7.633222342,11133.93179
28.05376334,28.00852866,0.139430735,0.135274354,3.927689964,3.922036725,0.019521113,0.01894248,5937.911902,5938.755432,1.052523418,1.052508743,0.242398889,0.175386244,3.88e-05,2.81e-05,6249.791333,6250.592017,201.2021484,207.0498047,7.975500011,7.620211673,11136.8079
27.91526952,28.01060424,0.138950637,0.135471558,3.908664489,3.919778836,0.019455711,0.018957768,5937.58186,5933.173279,1.052639922,1.053424363,0.239984871,0.173038597,3.84e-05,2.77e-05,6250.135706,6250.14928,200.9006226,206.7637268,7.952084064,7.643622327,11119.3419
27.88304477,27.99064856,0.138998855,0.135562608,3.903252441,3.915044594,0.019457976,0.018961106,5938.007361,5936.732983,1.052411983,1.052410175,0.237469486,0.170487437,3.8e-05,2.73e-05,6249.230103,6247.878198,200.5990967,206.4776489,7.922228289,7.687984276,11123.31111
28.30972605,28.02077336,0.141338339,0.135896794,3.964955431,3.927352214,0.019795325,0.019047104,5938.560925,5938.252356,1.052632164,1.052590427,0.234910312,0.167894281,3.76e-05,2.69e-05,6251.120239,6250.547583,200.2975708,206.191571,7.90404402,7.699619329,11123.27158
27.84546952,27.98152094,0.138491918,0.135751684,3.898895097,3.915814656,0.019391501,0.018997482,5938.517773,5937.022461,1.052562037,1.05282056,0.233741853,0.166094921,3.74e-05,2.66e-05,6250.658362,6250.619312,201.0620544,206.1228271,7.883695221,7.708397663,11112.10697
28.04208875,28.01973782,0.138941534,0.135982444,3.92564503,3.922024477,0.019450589,0.019033957,5936.532495,5938.369104,1.052658568,1.052508548,0.234503724,0.165934522,3.75e-05,2.65e-05,6249.141797,6250.184241,201.8265381,206.0540833,7.85818423,7.699404979,11108.79999
28.03962626,27.99827471,0.138405078,0.135923628,3.926142138,3.919580895,0.019379645,0.019028446,5939.01438,5938.22179,1.052577215,1.052637185,0.235906547,0.166487958,3.77e-05,2.66e-05,6251.271216,6250.793066,202.5910217,205.9853394,7.826126039,7.692013896,11118.13131
27.8423089,28.00651503,0.137728562,0.136335474,3.897373503,3.919488263,0.019279279,0.019080035,5938.938574,5937.372961,1.052452495,1.052344767,0.237097161,0.167331398,3.79e-05,2.68e-05,6250.45072,6248.163367,202.1534851,205.4235352,7.795261288,7.688047326,11110.53254
28.22034941,27.99708862,0.139901429,0.136663341,3.950896531,3.920286775,0.019586436,0.019136257,5937.481458,5937.738013,1.052611057,1.052680522,0.239343937,0.168550414,3.83e-05,2.7e-05,6249.85863,6250.54115,201.7159485,204.861731,7.766214311,7.671886027,11117.23055
27.83702483,27.98770299,0.138301095,0.136993211,3.897081792,3.915553039,0.019361648,0.019165709,5937.797278,5940.005847,1.052573338,1.052215243,0.241389043,0.16996077,3.86e-05,2.72e-05,6249.967102,6250.164697,201.2784119,204.2999268,7.729168129,7.656902015,11120.77857
28.17116446,28.00113544,0.139936816,0.136532121,3.942486352,3.919758052,0.019583819,0.019112542,5938.518286,5937.570935,1.052565459,1.052480512,0.243590274,0.171886491,3.9e-05,2.75e-05,6250.679224,6249.177698,201.3134583,205.0882629,7.697792518,7.648916578,11117.98423
27.96034198,27.98951283,0.138865407,0.135952862,3.91490016,3.915774715,0.019443403,0.019020009,5938.207629,5936.965063,1.052639002,1.052831014,0.24603271,0.174381491,3.94e-05,2.79e-05,6250.788953,6250.620947,201.3485046,205.8765991,7.662927485,7.629039371,11123.88526
27.86302352,28.02606883,0.138357991,0.135611147,3.900340295,3.923495376,0.01936772,0.018984814,5937.516626,5940.707642,1.052560529,1.052357389,0.248578417,0.176972586,3.98e-05,2.83e-05,6249.595642,6251.747583,201.383551,206.6649353,7.631020093,7.607858741,11131.48809
28.16821284,27.99621587,0.139784786,0.135332454,3.945549488,3.917626691,0.019579794,0.018937632,5939.045239,5938.016101,1.052374464,1.052544863,0.2509511,0.179256858,4.02e-05,2.87e-05,6250.099548,6250.028345,201.5112915,206.8699341,7.591959691,7.589832544,11133.08797
28.02899551,27.99729915,0.139005803,0.13520371,3.924671733,3.917312086,0.019463849,0.018917365,5937.89093,5938.51322,1.052709578,1.052443797,0.253537929,0.181908312,4.06e-05,2.91e-05,6250.874658,6249.951404,201.639032,207.0749329,7.561644971,7.56639322,11142.2519
27.99775119,28.00694056,0.138762943,0.135116508,3.919124871,3.920035684,0.019424035,0.018911796,5937.542175,5937.747546,1.052589606,1.052737174,0.255670279,0.18423949,4.09e-05,2.95e-05,6249.795178,6250.887573,201.7667725,207.2799316,7.528277838,7.545983982,11145.86696
27.99456224,27.98648925,0.138484316,0.135095294,3.919492757,3.919502193,0.019389061,0.018920069,5938.758398,5938.745239,1.052498567,1.052406378,0.257393989,0.186820301,4.12e-05,2.99e-05,6250.534705,6249.973364,202.1496948,207.1610962,7.496368515,7.512885296,11153.80874
27.97894363,28.00337534,0.138145371,0.135254393,3.917027986,3.918188292,0.019340233,0.018924582,5937.930139,5937.911389,1.052594629,1.052703528,0.257496519,0.18859353,4.12e-05,3.02e-05,6250.233374,6250.860266,202.5326172,207.0422607,7.471666801,7.502735519,11165.96947
27.95091848,27.99473891,0.137746565,0.135290332,3.912348872,3.919633991,0.019280676,0.018942437,5937.247949,5939.324524,1.052591636,1.052443073,0.255347483,0.189453766,4.09e-05,3.03e-05,6249.497534,6250.800952,202.9155396,206.9234253,7.457396591,7.465876687,11167.58487
27.82173967,28.00174441,0.137417923,0.13572564,3.89505226,3.919657695,0.019238552,0.018998747,5939.112939,5938.12876,1.052605915,1.05245257,0.252870262,0.188883142,4.04e-05,3.02e-05,6251.54541,6249.598877,202.4607788,206.3113831,7.438709271,7.454090643,11176.26582
28.23734097,28.00403862,0.139784652,0.136140634,3.953619421,3.92019158,0.01957179,0.019057871,5936.896777,5938.854773,1.052422059,1.052400383,0.250207792,0.186863165,4e-05,2.99e-05,6248.12113,6250.05304,202.0060181,205.6993408,7.425679338,7.426000297,11184.95196
27.82967873,28.00652175,0.138077426,0.136559026,3.895931154,3.921827501,0.019329729,0.019122723,5938.404602,5937.670044,1.052810299,1.052745011,0.247890266,0.184403379,3.96e-05,2.95e-05,6252.013525,6250.852515,201.5512573,205.0872986,7.416485918,7.412830627,11211.6989
28.2040246,27.98880019,0.139976862,0.136000182,3.948035067,3.917658943,0.019594138,0.019036269,5937.182874,5938.892749,1.052692467,1.052559394,0.24530037,0.18190341,3.92e-05,2.91e-05,6250.027686,6251.037354,201.4906189,205.7997253,7.413182676,7.406211793,11214.86636
27.97364035,28.00595937,0.138875257,0.135614099,3.915937382,3.918142366,0.019440688,0.018972939,5937.896802,5937.262805,1.052570773,1.052627904,0.242920835,0.179594463,3.89e-05,2.87e-05,6250.056628,6249.728503,201.4299805,206.5121521,7.42139703,7.40944587,11227.84741
27.88926377,27.99563303,0.138498063,0.135098033,3.904453969,3.918986827,0.019389515,0.018911786,5936.99165,5938.148303,1.052665233,1.052499691,0.240261737,0.177143229,3.84e-05,2.83e-05,6249.664697,6249.899255,201.369342,207.2245789,7.428187609,7.416525292,11244.45829
27.96493416,28.0137517,0.138597821,0.135128363,3.914842093,3.920789558,0.019402462,0.018912493,5937.167871,5937.756714,1.052723408,1.052660464,0.237841609,0.176467003,3.81e-05,2.82e-05,6250.195593,6250.441736,201.7703735,207.3121521,7.436265802,7.422507489,11248.78471
27.93818278,27.99088221,0.138190575,0.134961038,3.910615903,3.917821133,0.019343071,0.018890194,5936.589929,5936.623511,1.052756577,1.052668694,0.235820044,0.176303878,3.77e-05,2.82e-05,6249.784094,6249.297717,202.171405,207.3997253,7.448163378,7.426155519,11249.96899
28.20747371,28.01334786,0.139246356,0.13501235,3.94954356,3.92150448,0.019496945,0.018899974,5938.746509,5939.715979,1.052587987,1.052421303,0.23555051,0.176499442,3.77e-05,2.82e-05,6251.053235,6251.08363,202.5724365,207.4872986,7.462390625,7.438071048,11263.72407
27.85989103,28.01400628,0.137817546,0.135347052,3.899998677,3.919814545,0.019292547,0.018938217,5936.90188,5937.880847,1.052595578,1.05260171,0.235775288,0.176766312,3.77e-05,2.83e-05,6249.156665,6250.223535,202.1505371,206.9790649,7.470365369,7.443133044,11285.34242
27.98205142,27.95509825,0.138711349,0.135394903,3.915445316,3.9031856,0.019409467,0.018904295,5937.068164,5936.876892,1.052698677,1.052616065,0.236721222,0.177455279,3.79e-05,2.84e-05,6249.943799,6249.25199,201.7286377,206.4708313,7.479063296,7.44440335,11287.49862
28.09662142,28.0096364,0.139571192,0.1359938,3.934341002,3.924716121,0.01954401,0.01905548,5935.674634,5937.987927,1.053082162,1.052670822,0.237970639,0.178183259,3.81e-05,2.85e-05,6250.753076,6250.746631,201.3067383,205.9625977,7.481985688,7.44486438,11285.63004
28.11327224,28.02336435,0.139375308,0.135710192,3.937093431,3.924135077,0.019518667,0.019003611,5936.707312,5936.278162,1.052651581,1.052562844,0.239060415,0.178938183,3.83e-05,2.86e-05,6249.284338,6248.305823,201.7091309,206.4941772,7.480838048,7.444827342,11278.82979
27.99223881,28.0001215,0.138498975,0.135249458,3.918847919,3.920272958,0.019389532,0.01893616,5937.54054,5938.545447,1.052600362,1.0524548,0.241363984,0.180530054,3.86e-05,2.89e-05,6249.857324,6250.050659,202.1115234,207.0257568,7.4786497,7.444807243,11285.57911
27.72541714,27.86356559,0.136906232,0.134245149,3.882056582,3.901960617,0.019169332,0.018799435,5938.10387,5936.818237,1.052607442,1.052604231,0.243183803,0.181363083,3.89e-05,2.9e-05,6250.492322,6249.119995,202.513916,207.5573364,7.473593724,7.440460229,11287.70549
26.0880302,28.15783658,0.129034845,0.135461703,3.653366619,3.940451968,0.018070034,0.018956724,5937.241675,5937.197314,1.052647731,1.052713318,0.244863907,0.18313489,3.92e-05,2.93e-05,6249.823975,6250.166687,202.1781799,207.8656616,7.46252712,7.428538179,11297.24891
25.46298823,27.71521912,0.126152794,0.133134882,3.563915408,3.879466414,0.017656918,0.018635693,5938.28562,5938.766528,1.052537765,1.052426255,0.246050282,0.184575651,3.94e-05,2.95e-05,6250.269873,6250.113818,201.8424438,208.1739868,7.44581027,7.42814616,11294.57156
25.99636497,27.88739262,0.129009924,0.13376383,3.640152341,3.901821601,0.018064671,0.01871536,5938.014099,5937.326367,1.052610212,1.052726242,0.247814234,0.18593135,3.96e-05,2.97e-05,6250.414282,6250.379272,201.5067078,208.482312,7.427807903,7.412456334,11300.45902
25.84603868,27.70303302,0.126604286,0.133205029,3.618333906,3.877754879,0.017724054,0.018645484,5937.755505,5937.36925,1.052501193,1.052564028,0.248604685,0.18672104,3.98e-05,2.99e-05,6249.494751,6249.461292,204.1482117,207.972876,7.4104509,7.397843218,11302.7066
25.85859022,27.77736788,0.125047758,0.133890424,3.618764716,3.889831018,0.017499733,0.018749477,5935.13905,5937.403589,1.052859405,1.052711434,0.249570756,0.187556493,3.99e-05,3e-05,6248.866968,6250.372644,206.7897156,207.4634399,7.396262729,7.381486416,11299.79621
26.53369837,27.76354017,0.126694093,0.134153192,3.7167413,3.88809576,0.017746835,0.018787246,5937.998706,5937.65166,1.052594016,1.052470991,0.250749918,0.188354209,4.01e-05,3.01e-05,6250.301904,6249.206128,209.4312195,206.9540039,7.375448,7.376833904,11300.26105
25.48456526,27.71966596,0.123246093,0.13430672,3.57137658,3.879679984,0.017271561,0.018797741,5939.410168,5938.254626,1.052468326,1.052598033,0.251802357,0.18908474,4.03e-05,3.03e-05,6251.041077,6250.595142,206.7778748,206.3907593,7.364030123,7.364203978,11309.91087
26.19661484,27.77755461,0.128336437,0.134955497,3.664295971,3.888461262,0.017951277,0.018891844,5936.978174,5938.855872,1.052693085,1.052507958,0.252236389,0.189415195,4.04e-05,3.03e-05,6249.815869,6250.693066,204.12453,205.8275146,7.351160252,7.357824445,11303.45678
25.61290541,27.70687685,0.127129373,0.134981489,3.586385393,3.8811845,0.017800984,0.018908232,5937.131616,5936.488147,1.0525789,1.05261278,0.25255015,0.189638901,4.04e-05,3.03e-05,6249.299463,6248.823291,201.4711853,205.26427,7.338736498,7.350995708,11305.06353
26.40941687,28.02072015,0.19615197,0.136495205,3.69747377,3.920910996,0.02746243,0.019099636,5938.44342,5938.576514,1.052569416,1.052542084,0.2538063,0.190333771,4.06e-05,3.05e-05,6250.623926,6250.601697,134.6375307,205.2872131,7.324230051,7.348653102,11305.32045
25.57833276,27.69150405,0.188712784,0.13477087,3.581110013,3.875025403,0.026420848,0.018859234,5937.122876,5937.655835,1.052623616,1.052601321,0.252531488,0.187369584,4.04e-05,3e-05,6249.55575,6249.984375,135.5410707,205.47099,7.449157679,7.381088662,11319.25127
26.07882066,27.73525896,0.128576992,0.134938541,3.651148379,3.883685547,0.018001338,0.018895041,5938.855066,5938.287146,1.052534053,1.052606198,0.250067996,0.187424969,4e-05,3e-05,6250.847192,6250.677856,202.8264954,205.5399353,7.446812487,7.375393736,11322.21298
25.99210396,27.81697497,0.128579196,0.135170439,3.63918525,3.894523793,0.018002525,0.018924577,5937.846155,5937.449915,1.05266629,1.052705395,0.247587746,0.18774962,3.96e-05,3e-05,6250.570483,6250.385559,202.1485962,205.7918518,7.469871902,7.376269245,11327.78588
25.8611804,27.88506894,0.128361994,0.135335658,3.618002832,3.903950709,0.017957961,0.018947191,5936.752612,5938.089526,1.052738631,1.052521344,0.245143341,0.18792812,3.92e-05,3.01e-05,6249.848816,6249.965967,201.470697,206.0437683,7.489161825,7.363428712,11318.71469
26.07855053,27.63698344,0.129877918,0.133967821,3.651874119,3.868867165,0.018187276,0.01875399,5938.125867,5937.158398,1.052619172,1.052634393,0.243135428,0.18792024,3.89e-05,3.01e-05,6250.585132,6249.657129,200.7927979,206.2956848,7.490520883,7.385419095,11311.40274
25.64927144,27.95344439,0.127710471,0.135038485,3.59106499,3.910167265,0.017880297,0.018889374,5936.809741,5933.17356,1.052510944,1.053268243,0.2427118,0.187947647,3.88e-05,3.01e-05,6248.557227,6249.223291,200.8392212,207.00354,7.491911769,7.473276913,11314.59629
26.03185759,27.9699779,0.129585455,0.134657888,3.64489032,3.91669237,0.018144105,0.018856415,5937.758008,5937.138574,1.052819479,1.052834602,0.242919509,0.18826603,3.89e-05,3.01e-05,6251.387292,6250.824927,200.8856445,207.7113953,7.500984848,7.567258632,11311.07794
25.90751257,27.6257143,0.128936674,0.132548765,3.626153058,3.866961342,0.018046662,0.018553763,5937.238672,5935.745471,1.052772752,1.053150759,0.242978603,0.188532738,3.89e-05,3.02e-05,6250.563098,6251.234851,200.9320679,208.4192505,7.508917797,7.598224854,11294.55175
25.75864177,27.82089148,0.12803518,0.133553724,3.607520437,3.894584918,0.01793144,0.01869589,5937.313586,5936.965063,1.052722134,1.052754299,0.242958155,0.188520271,3.89e-05,3.02e-05,6250.341431,6250.165491,201.1840942,208.3123596,7.515647745,7.598681903,11295.6025
25.93204842,27.68432908,0.128735841,0.132966388,3.630266404,3.875789273,0.018021924,0.018615214,5937.141492,5938.746338,1.05263016,1.052341595,0.243116675,0.188562986,3.89e-05,3.02e-05,6249.614197,6249.589795,201.4361206,208.2054688,7.512611485,7.588177264,11286.60494
25.999721,27.77359505,0.128910506,0.133463647,3.640099949,3.888187033,0.01804816,0.018684352,5934.271021,5934.846619,1.053159759,1.053025425,0.243582277,0.18867473,3.9e-05,3.02e-05,6249.735437,6249.544385,201.688147,208.0985779,7.516084707,7.57541424,11279.59252
25.80177956,27.7425468,0.127947358,0.133597426,3.612371773,3.885427499,0.017913238,0.018710723,5938.450098,5938.260864,1.052536024,1.052322162,0.244638764,0.188954237,3.91e-05,3.02e-05,6250.432654,6248.963513,201.6593384,207.6577942,7.509596562,7.558654737,11280.62049
25.80223794,27.76667542,0.127967912,0.13399805,3.612805939,3.88839438,0.017917951,0.018764842,5936.978467,5936.431165,1.052426721,1.052623957,0.245333987,0.189274058,3.93e-05,3.03e-05,6248.234778,6248.829663,201.6305298,207.2170105,7.503388476,7.547849846,11281.04106
26.07273397,27.71967211,0.129327933,0.134056378,3.649476111,3.883397216,0.018102406,0.018780675,5937.950647,5937.126672,1.052550549,1.052519046,0.246378895,0.189337634,3.94e-05,3.03e-05,6249.993213,6248.938904,201.6017212,206.7762268,7.497129154,7.523950207,11274.55244
25.801442,27.69661126,0.114761681,0.135908281,3.612375075,3.876444256,0.016067406,0.019021853,5937.350989,5939.353772,1.052619733,1.05257709,0.248820838,0.19089237,3.98e-05,3.05e-05,6249.772815,6251.62771,224.8262817,203.7889893,7.487031817,7.51516825,11282.51704
25.86181617,27.84151688,0.104260143,0.138651763,3.619447899,3.89757086,0.014591557,0.019410044,5934.872693,5937.073364,1.053051695,1.05263314,0.251257326,0.192735789,4.02e-05,3.08e-05,6249.727747,6249.560181,248.0508423,200.8017517,7.470995164,7.496792674,11275.85984
26.30518341,27.69810905,0.096968553,0.140020611,3.682472402,3.875961411,0.013574664,0.019593918,5937.755054,5937.323425,1.052629933,1.052714643,0.253711074,0.194495374,4.06e-05,3.11e-05,6250.258704,6250.307312,271.2754028,197.8145142,7.473443723,7.485322714,11282.32289
25.79723949,27.79244814,0.103933948,0.138411627,3.612252539,3.891087478,0.014553327,0.019378349,5938.17251,5938.187866,1.052585557,1.052358178,0.256087143,0.196019427,4.1e-05,3.14e-05,6250.434619,6249.100562,248.20802,200.7956177,7.460769331,7.468633139,11288.24231
25.63154025,27.74682593,0.113846796,0.136162883,3.588100994,3.883523846,0.015937154,0.01905774,5938.025012,5939.131726,1.052503108,1.052429609,0.257662079,0.196852793,4.12e-05,3.15e-05,6249.789783,6250.518079,225.1406372,203.7767212,7.430694735,7.447131991,11281.94894
26.07737455,27.78521075,0.129049115,0.134385293,3.65177204,3.889842963,0.018071526,0.018813522,5936.558484,5936.461743,1.052587399,1.052663508,0.258865691,0.197396836,4.14e-05,3.16e-05,6248.746655,6249.096643,202.0732544,206.7578247,7.410574937,7.418279338,11265.88583
25.79449906,27.76301355,0.12785967,0.134343727,3.61092335,3.885845339,0.017898834,0.018803396,5937.851843,5937.676477,1.052605446,1.052639537,0.25973308,0.197829624,4.16e-05,3.17e-05,6250.215186,6250.23302,201.7406982,206.6565674,7.389233303,7.41070869,10885.52655
25.82044954,27.78089247,0.128199631,0.134496143,3.614444178,3.889586836,0.017945869,0.018830728,5936.666614,5937.460083,1.052745333,1.052483365,0.259765527,0.197981803,4.16e-05,3.17e-05,6249.798071,6249.077966,201.4081421,206.5553101,7.379531801,7.38270241,11248.41081
